tenure_months,contract_type,monthly_charges,online_security,tech_support,payment_method,paperless_billing,senior_citizen,age,gender,internet_service,online_backup,device_protection,streaming_tv,streaming_movies,total_charges,support_tickets,complaint_count,usage_hours_per_month,email_opens_rate,nps_score,days_since_last_interaction,churn,satisfaction,customer_lifetime_value
14,Month-to-month,96.27446151046587,0,0,Electronic check,1,0,55,Male,DSL,0,0,0,0,1347.842461146522,15,1,35.39748885660727,19.90143876990694,-5,23,1,2,1812.8263160317733
19,Two year,72.73451035390374,1,1,Bank transfer,0,0,23,Female,No,0,0,0,1,1381.955696724171,1,4,11.308992297434482,57.22800171215354,27,12,1,1,2722.95802863259
34,One year,71.57193055337045,1,0,Bank transfer,0,0,48,Male,DSL,0,0,0,0,2433.4456388145954,2,0,195.99547337771725,45.78150174564336,78,4,0,2,3575.1022674266255
67,Two year,73.94294668967882,1,1,Bank transfer,1,0,45,Male,Fiber optic,1,0,0,0,4954.177428208481,5,2,4.158751586938659,49.571454792642434,31,9,1,2,3520.1195010894626
8,Month-to-month,59.07124474345436,0,0,Electronic check,0,1,76,Female,DSL,0,0,0,1,472.56995794763486,3,0,5.952303750861911,53.92831839820904,60,15,0,2,1947.3245956543872
21,One year,57.721549651751104,0,0,Bank transfer,1,0,49,Female,No,0,0,0,0,1212.1525426867731,3,0,38.73997515196278,52.85035916062539,9,32,0,1,2123.8643310864286
18,Two year,61.36598579560176,0,0,Credit card,1,0,23,Female,Fiber optic,0,0,0,0,1104.5877443208317,1,0,4.568114458630587,76.41749133406023,43,29,0,2,2164.1402111735365
34,One year,69.29445665858958,0,1,Bank transfer,1,0,58,Male,Fiber optic,0,0,0,1,2356.0115263920457,1,0,100.95897867405007,41.63737514302589,69,5,0,2,2706.559565069907
23,One year,78.38270865592244,1,0,Bank transfer,1,0,32,Female,Fiber optic,1,0,1,0,1802.8022990862162,3,1,1.2266330143311277,44.58722275527507,53,9,0,2,2385.5986418896086
36,Two year,96.05502598353777,1,1,Credit card,1,0,42,Female,Fiber optic,0,0,0,0,3457.98093540736,1,0,52.90559551574307,46.45215985919676,66,9,0,2,3855.6211129891926
3,Month-to-month,44.479135233536354,1,0,Electronic check,0,1,67,Female,DSL,1,1,0,1,133.43740570060908,2,0,22.562893815274442,62.12940814743878,25,29,0,2,1096.1538283800369
10,Month-to-month,74.0552574178283,0,0,Electronic check,0,0,64,Female,No,1,0,1,1,740.5525741782831,2,0,228.37596495412166,47.99548104221154,13,9,0,2,1847.5475359218917
6,One year,39.56445783482572,0,0,Mailed check,0,0,32,Female,Fiber optic,1,1,0,1,237.3867470089543,1,0,22.330973833126247,51.47745616563977,58,24,0,2,1629.7920926841705
61,Two year,86.80384138443767,1,1,Credit card,1,1,79,Female,DSL,1,0,0,1,5295.0343244506985,3,0,137.888476909212,77.80729849271395,-38,19,0,2,2542.4538154382135
38,Two year,69.56635111128972,1,1,Bank transfer,1,0,57,Female,Fiber optic,0,0,1,0,2643.5213422290094,1,0,13.878509540228162,44.38561212681649,77,17,0,2,3439.3194604541372
2,Month-to-month,41.061890990334184,1,0,Electronic check,1,0,21,Female,Fiber optic,1,0,0,0,82.12378198066837,1,1,1.4375987246184834,70.54336381567263,33,1,1,2,983.154886156398
56,Two year,70.33726481167272,1,1,Credit card,1,0,40,Female,Fiber optic,0,0,1,1,3938.8868294536724,1,1,43.76142165717449,61.975473916132685,-8,9,0,2,2477.9512495914532
34,Two year,62.5479055227961,0,1,Credit card,0,0,26,Male,Fiber optic,1,0,1,0,2126.6287877750674,2,2,85.55565640089233,63.4626049126298,27,49,0,2,3114.390285475122
25,Two year,79.70280442969823,1,1,Mailed check,1,0,35,Male,No,0,0,1,0,1992.5701107424559,3,2,53.85262630787894,50.85779374669268,36,4,0,2,2435.108591571168
22,Month-to-month,112.10193918027606,0,0,Electronic check,1,0,39,Male,Fiber optic,0,0,0,0,2466.2426619660732,4,0,15.15213534589175,19.034523868067886,-25,50,1,1,2538.9321365124997
2,Month-to-month,30.18598304090296,1,0,Electronic check,1,0,19,Male,DSL,0,0,1,0,60.37196608180592,2,1,31.439906754930256,55.910510988451655,63,15,0,2,1642.2743604537739
29,Two year,78.27603606702883,0,0,Credit card,0,0,19,Male,Fiber optic,0,1,0,1,2270.005045943836,0,0,115.78438445806984,48.34815605777293,72,14,0,2,2579.7069363689693
24,One year,62.6317086534329,1,1,Mailed check,1,0,26,Male,Fiber optic,1,1,0,0,1503.1610076823897,0,0,54.785481935524516,78.64940921332007,-12,2,1,2,1281.699683603544
2,Month-to-month,54.78269604416236,0,0,Electronic check,0,0,55,Female,Fiber optic,1,0,0,0,109.56539208832471,5,1,66.42222521885873,43.18689668812693,7,10,1,2,417.4505264507534
56,Two year,84.12877640853489,1,1,Bank transfer,1,0,57,Female,DSL,1,1,1,1,4711.211478877954,0,1,6.996816194401601,40.29810951183458,56,2,0,2,3993.6736087919026
18,Month-to-month,79.05403511539706,0,0,Electronic check,1,0,39,Female,Fiber optic,0,0,1,0,1422.972632077147,6,5,3.112110712752467,21.014330592823665,-24,256,1,0,2218.128717132734
10,Month-to-month,76.58933343170551,0,0,Electronic check,1,0,60,Female,Fiber optic,0,0,0,0,765.8933343170552,12,3,117.42003469062645,20.536014292971586,44,0,1,2,2043.14393226671
16,One year,53.024063555787166,0,1,Bank transfer,0,0,25,Female,DSL,0,1,0,0,848.3850168925946,7,0,25.388482330655556,55.156875368651356,56,59,0,2,1915.0738737056504
1,Month-to-month,44.22559798712221,0,0,Electronic check,0,0,34,Male,No,0,0,0,0,44.22559798712221,2,0,45.739303688267874,69.18911627276793,60,2,0,2,1480.3341372677737
57,Two year,84.19815690762164,1,1,Credit card,1,0,40,Male,Fiber optic,1,0,1,0,4799.294943734433,0,0,79.12932501065893,63.52372180571457,61,3,0,2,4144.888693241677
23,One year,72.49345309567113,1,0,Credit card,0,0,53,Male,No,1,1,0,0,1667.349421200436,1,0,60.32130833663257,59.54766309534406,67,5,0,2,3137.6478790408532
18,Month-to-month,113.91678029437935,0,0,Electronic check,1,1,75,Female,Fiber optic,0,0,1,1,2050.5020452988283,7,2,13.050227191372217,19.04877066335617,1,67,1,1,2578.266838094653
8,One year,46.822517590875506,0,0,Mailed check,0,0,18,Female,No,0,0,0,1,374.58014072700405,5,0,238.14231587953375,53.228602008309444,61,9,0,2,1837.0096729183385
8,Month-to-month,86.34393948826599,0,0,Electronic check,1,0,63,Female,DSL,0,1,0,0,690.7515159061279,6,4,18.58470332508466,28.052493972016407,32,119,1,1,2821.2775579517133
56,Two year,93.67881485986834,1,1,Bank transfer,1,1,70,Male,DSL,0,0,1,0,5246.013632152627,2,0,12.708813811533394,77.36163934960818,69,6,0,2,3729.4006869782506
50,Two year,82.8259849552374,1,1,Credit card,1,0,57,Male,DSL,1,1,1,0,4141.29924776187,1,0,5.385771406146396,62.10017580893148,-1,1,0,2,2308.235432683628
13,Month-to-month,116.75220981953652,0,0,Electronic check,1,0,50,Male,DSL,0,0,0,0,1517.7787276539748,12,4,1.8483327986024833,24.970620459035285,-7,22,1,1,2982.792911524195
27,Two year,51.753880748438526,0,1,Mailed check,0,0,49,Female,No,1,1,0,0,1397.3547802078401,3,0,16.09584011864764,57.850741232947485,58,7,0,2,2873.286586984744
62,Two year,75.15641112235258,1,1,Bank transfer,1,0,35,Female,Fiber optic,0,0,0,0,4659.69748958586,2,0,6.952587028929733,44.02387427423248,-3,13,0,2,3623.721017696994
50,Two year,65.1539484800102,1,1,Credit card,1,0,28,Female,Fiber optic,0,0,1,1,3257.69742400051,4,1,36.58651185735525,42.689074261391504,57,7,0,2,3304.9878807313935
33,Two year,60.64599787718926,0,0,Bank transfer,1,0,57,Female,DSL,0,0,0,1,2001.3179299472456,0,0,33.16017371338936,44.94980722102632,83,16,0,2,3402.7847010133714
23,Month-to-month,71.33465792934271,0,0,Electronic check,1,1,73,Male,No,0,1,1,0,1640.6971323748824,7,2,7.657464751387827,23.525588272470205,-43,20,1,1,1925.4827575296652
19,One year,58.3556413697362,1,0,Mailed check,1,0,36,Male,DSL,1,1,1,1,1108.7571860249877,2,1,139.44206657495667,78.45926872190023,5,26,0,2,2115.096378068945
40,Two year,94.27495744300376,1,1,Credit card,1,0,37,Male,Fiber optic,1,0,0,0,3770.9982977201503,2,0,28.127844632529964,63.58854496252714,19,6,0,2,3263.1998495206108
43,Two year,74.2389349517941,1,1,Bank transfer,1,0,29,Female,DSL,0,0,1,0,3192.2742029271467,3,0,16.536261719132106,57.933238650244625,48,11,0,2,3552.077422669872
1,One year,72.9336027464748,1,1,Mailed check,0,0,52,Female,Fiber optic,0,0,1,1,72.9336027464748,3,0,46.4960790089797,57.78379721899073,48,0,0,2,1590.480777453111
1,Month-to-month,34.481588665230895,0,0,Mailed check,1,1,79,Female,DSL,1,1,1,0,34.481588665230895,2,0,9.316154379383459,52.780672196681614,19,30,0,2,419.26170996098466
31,One year,64.87522018354365,0,1,Mailed check,0,0,18,Male,Fiber optic,0,0,1,1,2011.131825689853,2,1,146.87380129114572,46.00242401478283,13,13,0,2,2456.720914587426
61,Two year,93.0052267066446,1,1,Bank transfer,1,0,48,Male,DSL,0,0,1,0,5673.318829105321,2,1,13.89508382541013,65.10477575314309,-12,1,0,1,3939.74792675747
22,Two year,85.32820807493849,0,0,Credit card,0,0,50,Female,No,1,0,0,1,1877.2205776486467,3,1,166.30934362248706,66.42779618490611,73,6,0,2,2838.8945100788933
69,Two year,85.48363348323619,1,1,Credit card,1,0,29,Male,Fiber optic,1,0,0,1,5898.370710343297,1,0,158.1376004218143,64.74734344772796,32,11,0,2,4383.0428926193035
14,Two year,76.98966909752353,1,1,Credit card,0,0,43,Female,Fiber optic,0,1,0,0,1077.8553673653294,4,2,21.98304702264171,52.66739552172049,34,0,0,2,1477.2676490882623
25,One year,59.942308280669614,1,0,Bank transfer,0,0,37,Female,Fiber optic,1,0,0,1,1498.5577070167403,6,0,59.20544338112189,64.46126114678094,45,3,0,2,2355.077038917127
68,Two year,94.93346646895391,1,1,Credit card,1,0,43,Male,DSL,1,1,0,0,6455.475719888866,4,1,80.51012011206848,61.30027048658839,-11,29,0,2,4142.6203035106055
37,Two year,60.152685364973884,1,1,Bank transfer,1,0,56,Female,DSL,1,0,1,0,2225.649358504034,1,0,25.574300674903345,66.82314986251052,-5,9,0,2,2251.76647989946
15,Month-to-month,88.21841470500401,0,0,Electronic check,1,0,36,Female,DSL,1,0,0,0,1323.27622057506,8,2,5.0527677608563515,5.749826075509738,4,6,1,1,2855.8473551169072
68,Two year,75.13905693943477,1,1,Credit card,1,0,28,Male,DSL,0,0,0,1,5109.455871881564,4,1,12.453939166381588,74.17022771186267,81,12,0,2,4573.239656733014
9,Month-to-month,76.57675245776309,0,0,Electronic check,0,0,47,Male,DSL,0,0,1,0,689.1907721198678,1,0,422.4207325590977,55.2370304079961,-26,42,0,2,343.9841290721753
48,Two year,95.19265943767755,1,1,Bank transfer,1,0,26,Female,Fiber optic,0,0,0,0,4569.247653008522,2,0,15.443621432026342,56.78643759985318,62,6,0,2,4099.643378434514
12,Month-to-month,71.66427746317285,0,0,Electronic check,1,0,36,Male,No,0,0,1,0,859.9713295580742,14,2,1.9946328833337437,25.173189720684515,-10,69,1,1,1559.95448175079
17,Two year,51.562184736502246,0,1,Bank transfer,0,0,20,Female,DSL,0,1,0,0,876.5571405205382,2,0,10.080324909931152,65.13533162947333,16,42,0,2,1437.9621965786696
27,Two year,57.685713947862176,1,0,Bank transfer,1,0,23,Male,No,1,0,1,1,1557.5142765922787,3,0,82.983578257646,40.47212049645766,19,0,0,2,1689.826575784471
12,Month-to-month,85.25791652686448,0,0,Electronic check,1,1,77,Female,Fiber optic,0,1,1,0,1023.0949983223737,9,3,43.823023397321606,5.90879374128236,-20,16,1,1,2208.295714196687
47,Two year,64.89507029300712,1,1,Credit card,1,0,39,Male,No,0,0,1,0,3050.0683037713347,3,1,91.42542273194692,78.83272230530758,25,0,0,2,2495.1440696588247
58,Two year,81.25266082272236,1,1,Credit card,1,0,30,Female,No,0,0,1,1,4712.654327717897,1,0,16.773114128485282,41.517996881321324,70,3,0,2,4195.538778771361
46,Two year,63.674835508401785,1,1,Bank transfer,1,1,68,Male,Fiber optic,1,1,1,0,2929.042433386482,1,0,50.85469672265784,74.64122861638054,4,15,0,2,2289.1240294554
13,One year,52.52596807627454,1,0,Credit card,0,0,20,Female,No,0,0,0,1,682.837584991569,0,0,43.67903724100793,74.03959125047112,70,1,0,2,2004.9430836486074
2,One year,64.15347875950621,0,0,Mailed check,0,0,59,Female,DSL,0,0,0,0,128.30695751901243,1,0,93.21993510897181,67.14549151207883,66,17,0,2,2451.190420966672
6,Month-to-month,115.7407574595614,0,0,Electronic check,1,0,26,Male,Fiber optic,1,0,0,0,694.4445447573684,6,5,20.635339857653765,15.106973978550307,18,29,1,1,2790.9077706435305
28,One year,50.14416959553149,1,1,Mailed check,0,0,39,Male,DSL,1,0,1,1,1404.0367486748817,1,0,54.701404964988384,62.65766552810077,18,53,0,2,1918.545965145633
18,One year,77.52148534212515,1,0,Mailed check,0,0,36,Male,No,1,0,1,0,1395.3867361582527,1,1,26.984944091614917,63.54148675422383,4,61,0,1,2436.8729999907164
30,One year,87.14896791968178,0,0,Bank transfer,0,0,53,Male,DSL,0,0,1,1,2614.4690375904534,2,1,191.5078625510156,55.794329764106095,100,0,0,2,4082.5113335201095
71,Two year,69.74626864255467,1,1,Credit card,1,0,48,Male,Fiber optic,0,0,0,1,4951.985073621381,1,1,44.94201336971102,71.93446678458119,17,16,0,2,3810.5923764273025
9,Month-to-month,50.5261392175714,0,1,Electronic check,1,0,39,Male,No,0,0,0,0,454.7352529581426,1,0,13.622598294267636,79.451170473882,53,2,0,2,1978.316241864196
2,One year,59.44680112812739,1,0,Mailed check,1,1,73,Female,Fiber optic,0,0,1,0,118.89360225625478,2,1,16.001235731736188,78.17315523955206,45,2,1,2,1411.50435723376
16,One year,85.80582947298271,0,1,Mailed check,1,0,59,Female,Fiber optic,0,0,1,0,1372.8932715677233,2,0,34.57892832273761,60.017001213325564,15,11,0,2,2169.2485834169884
11,Month-to-month,90.3717826383072,0,0,Electronic check,1,0,57,Male,DSL,1,0,0,1,994.0896090213791,8,4,4.980853849708559,17.075213203143896,-7,294,1,0,2969.0482609355067
10,Month-to-month,103.37741361671686,0,0,Electronic check,1,1,69,Female,Fiber optic,1,1,1,1,1033.7741361671688,10,2,11.699392875471741,27.1949968994688,-19,51,1,1,2161.0613377221703
69,Two year,76.09786549734676,1,1,Bank transfer,1,0,49,Male,No,0,1,1,0,5250.752719316926,0,0,54.00324247765066,74.00980015335364,41,6,0,2,3968.5597072375285
10,One year,78.9132731764737,0,0,Mailed check,0,0,39,Female,Fiber optic,1,0,0,1,789.132731764737,2,1,49.70618850357027,57.97191076093573,62,3,1,2,2242.5737892041043
15,Month-to-month,93.93511004253928,0,0,Electronic check,1,0,32,Female,DSL,0,1,0,1,1409.0266506380892,6,1,1.240026252745086,12.443617974877014,-34,11,1,1,2369.402724265826
35,One year,77.94461224044483,1,1,Mailed check,0,0,43,Male,DSL,1,0,0,0,2728.061428415569,3,0,30.62241389238187,76.09602360519443,14,41,0,1,3636.54956327306
61,Two year,85.70698630689694,1,1,Credit card,1,1,68,Female,DSL,0,0,0,1,5228.126164720713,1,0,6.179292456151048,51.53752483926053,45,18,0,2,3705.0955323419003
46,Two year,66.17286261132318,1,1,Credit card,1,0,24,Female,DSL,0,1,0,0,3043.9516801208665,1,0,18.278398563742307,63.51632755712174,65,17,0,2,3572.0223172645706
11,Month-to-month,115.9426427941552,0,0,Electronic check,1,0,50,Female,Fiber optic,1,0,0,0,1275.3690707357073,8,4,91.70980008061426,28.429637931252127,-13,29,1,1,2383.071143974249
13,Month-to-month,104.94638304726084,0,0,Electronic check,1,0,52,Female,Fiber optic,0,1,1,1,1364.302979614391,10,2,9.893980326281467,15.18427062323132,-12,35,1,1,2826.590497603845
4,Month-to-month,61.239769935936266,0,0,Electronic check,1,0,31,Female,Fiber optic,1,0,1,0,244.95907974374506,3,0,41.022902548784586,71.400622598067,51,12,0,2,1530.1208445199595
5,Month-to-month,43.74478291285439,0,0,Mailed check,0,0,39,Female,Fiber optic,0,0,1,0,218.72391456427195,1,0,47.82818690931695,62.90454512305118,21,1,0,2,784.2178846804418
64,Two year,89.36119050357226,1,1,Credit card,1,0,48,Female,No,0,0,1,0,5719.116192228625,3,0,7.163503775320642,48.97702733398978,41,0,0,2,3531.812271194937
3,Month-to-month,31.88486952113353,0,1,Mailed check,1,0,60,Male,DSL,0,0,0,0,95.65460856340059,0,1,7.995657411328126,71.89537899641299,92,24,0,2,2352.362088773715
36,Two year,77.21348710035684,1,1,Bank transfer,1,0,59,Male,DSL,1,1,0,0,2779.6855356128463,2,0,70.61115827439531,41.35040247329168,51,14,0,2,2781.463631395487
20,One year,79.49078732502818,0,0,Mailed check,1,0,58,Male,No,1,0,1,0,1589.8157465005636,2,0,56.45413532874535,74.74099998735008,33,7,0,2,2136.7759423613975
8,Month-to-month,84.57011331441224,0,0,Electronic check,1,1,71,Male,Fiber optic,1,1,1,0,676.5609065152979,10,4,8.406109707732355,22.689504603951473,-52,22,1,0,2364.0041964698516
47,Two year,96.72831998491101,1,1,Bank transfer,1,1,65,Male,Fiber optic,0,0,1,1,4546.2310392908175,1,0,14.304699935131223,55.713479185887714,13,3,0,2,3017.122774481795
39,Two year,62.98519257348327,1,1,Credit card,1,0,53,Female,No,0,1,1,0,2456.4225103658473,0,2,4.059851453553414,41.4936234847659,22,1,0,2,2796.8733964781486
48,Two year,84.08467941419119,1,1,Bank transfer,1,0,28,Male,DSL,0,0,0,1,4036.064611881177,1,0,276.2658818777034,78.21539164499364,57,27,0,2,3645.430559295286
19,One year,61.029850423401456,1,0,Mailed check,1,0,56,Female,No,0,0,0,0,1159.5671580446276,5,1,3.628845982779013,70.27088290769737,39,24,1,2,2121.4250870893306
14,Month-to-month,117.3761490275619,0,0,Electronic check,1,0,61,Male,Fiber optic,0,1,0,0,1643.2660863858664,8,4,21.49697715104637,9.424387023397848,-44,23,1,1,1525.184095294229
9,Month-to-month,67.87345253615516,1,0,Electronic check,0,0,44,Female,No,0,0,0,0,610.8610728253964,1,0,8.36048886106431,43.916394233853666,33,16,0,2,1649.4848616590116
33,One year,53.08106785484926,1,1,Bank transfer,0,0,44,Female,DSL,0,0,0,0,1751.6752392100254,7,1,30.612149572861014,45.828937673957796,53,3,0,2,2777.8249798715588
3,Month-to-month,77.84178337715315,0,0,Electronic check,1,0,46,Female,DSL,0,1,1,0,233.52535013145945,4,1,7.851598942745661,50.13419670724386,74,9,1,2,2294.0047305504945
18,Two year,61.45586313710314,1,0,Bank transfer,0,1,72,Male,Fiber optic,0,1,1,0,1106.2055364678565,4,1,231.9612672795389,45.86470346148136,34,2,0,2,1652.468322868114
12,Month-to-month,110.90548923720837,0,0,Electronic check,1,1,71,Male,Fiber optic,1,0,1,0,1330.8658708465005,6,5,51.287366275873765,10.382169308463236,11,112,1,0,3107.577587325483
31,Two year,89.78616891832439,1,0,Credit card,0,0,53,Male,DSL,1,0,0,0,2783.371236468056,2,1,107.62330384441763,65.88562176990119,22,2,1,2,2639.3313186248915
64,Two year,78.0049344472773,1,1,Credit card,1,0,33,Male,Fiber optic,1,0,0,0,4992.315804625747,4,1,7.636227992932893,44.44242083537317,24,17,0,2,2874.7387826859263
7,Month-to-month,72.90316694455457,0,0,Electronic check,1,0,64,Female,Fiber optic,0,0,1,0,510.322168611882,6,8,35.40907348526907,17.825964392470567,2,41,1,0,3024.0732069589008
39,Two year,97.95383823324522,1,1,Credit card,1,0,22,Female,DSL,1,0,0,1,3820.1996910965636,2,0,41.32894310210843,68.25514261662138,32,3,0,2,2372.4323555590227
2,Month-to-month,31.22134414703166,0,0,Mailed check,0,0,41,Male,Fiber optic,0,0,1,1,62.44268829406332,1,0,65.77866396185509,50.903380997418225,32,16,0,2,1121.5774054278118
7,Month-to-month,41.26035501081008,0,0,Electronic check,1,0,54,Female,No,0,0,1,0,288.82248507567056,6,0,64.45507528226857,73.7051828139658,27,17,0,2,955.0556471397389
18,Two year,85.59840486461273,0,1,Mailed check,1,0,19,Female,Fiber optic,1,0,1,0,1540.771287563029,3,2,0.5473193491137422,67.15598158610227,39,34,0,1,2693.5034697430215
68,Two year,98.1864012013323,1,1,Bank transfer,1,0,33,Male,No,0,0,0,0,6676.675281690596,1,1,18.98844894799807,76.98841197358901,73,3,0,2,4352.443186642597
23,Two year,58.82814082203623,1,0,Bank transfer,0,0,19,Male,Fiber optic,0,1,1,0,1353.0472389068334,1,0,48.16698521051424,42.53318876345644,-44,55,0,2,951.6006602712811
7,Month-to-month,55.728555813390024,0,1,Electronic check,1,0,47,Female,Fiber optic,0,1,1,0,390.0998906937302,2,0,103.30120333058849,51.80457428803784,34,17,0,2,1648.911404851461
39,Two year,75.86639105374248,1,1,Bank transfer,1,1,65,Female,DSL,1,1,1,1,2958.7892510959564,4,0,152.13417346433008,76.41477414605043,-14,7,0,2,2181.69399159227
6,Month-to-month,79.75969071379627,0,0,Electronic check,1,0,43,Female,DSL,0,1,1,0,478.5581442827777,6,1,16.383929166728556,11.047238815447049,-46,12,1,1,1502.2127805085847
12,One year,80.37294274313608,0,0,Credit card,1,0,58,Male,DSL,1,1,0,1,964.4753129176329,5,0,38.13517786248694,45.5498243032164,46,14,0,2,2076.03663467758
69,Two year,68.3545628282296,1,1,Credit card,1,0,50,Male,No,0,1,1,0,4716.464835147843,2,0,73.47051514985948,46.246498131169375,16,5,0,2,3592.2831997221238
13,Month-to-month,77.03539154127871,0,0,Electronic check,1,0,49,Male,DSL,0,0,0,0,1001.4600900366232,9,2,11.20805221363023,10.686262111530882,-53,261,1,0,1551.9427325295346
5,Month-to-month,75.27910687865662,0,0,Electronic check,0,0,26,Male,Fiber optic,0,0,0,0,376.3955343932831,0,2,57.56104449167487,41.87141699374844,20,14,0,2,1326.489042493385
1,One year,65.37614094890213,1,1,Mailed check,1,0,28,Female,Fiber optic,1,1,0,0,65.37614094890213,3,0,42.81488007470726,65.0750407231447,67,2,0,2,1758.4496469479034
37,Two year,79.2533350614266,1,1,Credit card,1,0,57,Male,Fiber optic,0,1,0,1,2932.373397272784,3,1,7.267691383984005,76.4213278684498,51,4,0,2,3122.3445618960027
4,Month-to-month,39.062512777577595,0,1,Electronic check,0,1,71,Male,Fiber optic,1,0,1,1,156.25005111031038,1,0,75.17396018927208,57.54640800163871,-18,0,0,2,608.1080436664781
